drill_id,mic_type,mic_id,position,sr,filepath_wav
18,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr3_ext.wav
18,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr4_int.wav
18,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr5_int.wav
18,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr6_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr1_ext.wav
18,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr2_ext.wav
18,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr3_ext.wav
18,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr4_int.wav
18,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr5_int.wav
18,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr6_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr1_ext.wav
18,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr2_ext.wav
18,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr3_ext.wav
18,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr4_int.wav
18,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr5_int.wav
18,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr6_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr1_ext.wav
18,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr2_ext.wav
18,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr3_ext.wav
18,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr4_int.wav
18,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr5_int.wav
18,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr6_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr1_ext.wav
18,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr2_ext.wav
18,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr3_ext.wav
18,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr4_int.wav
18,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr5_int.wav
18,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr6_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr1_ext.wav
18,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr2_ext.wav
18,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr3_ext.wav
18,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr4_int.wav
18,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr5_int.wav
18,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr6_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr1_ext.wav
18,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr2_ext.wav
18,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr3_ext.wav
18,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr4_int.wav
18,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr5_int.wav
18,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr6_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr1_ext.wav
18,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr2_ext.wav
18,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr3_ext.wav
18,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr4_int.wav
18,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr5_int.wav
18,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr6_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr1_ext.wav
18,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr2_ext.wav
18,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr3_ext.wav
18,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr4_int.wav
18,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr5_int.wav
18,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr6_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr1_ext.wav
18,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr2_ext.wav
18,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr3_ext.wav
18,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr4_int.wav
18,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr5_int.wav
18,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_common_Tr6_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
18,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\18\18_ultrasonic_ch1_int.wav
19,common,Tr1,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\19\19_common_Tr1_ext.wav
19,common,Tr2,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\19\19_common_Tr2_ext.wav
19,common,Tr3,ext,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\19\19_common_Tr3_ext.wav
19,common,Tr4,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\19\19_common_Tr4_int.wav
19,common,Tr5,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\19\19_common_Tr5_int.wav
19,common,Tr6,int,96000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\19\19_common_Tr6_int.wav
19,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\19\19_ultrasonic_ch1_int.wav
19,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\19\19_ultrasonic_ch1_int.wav
19,ultrasonic,ch1,int,192000,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\standardized\19\19_ultrasonic_ch1_int.wav
